2023-09-26 10:33:05 ------- Simulation started
2023-09-26 10:33:05 ------- The ship landed at Coordinate[x=6, y=6]
2023-09-26 10:33:05 ------- STEP: 0, EVENT: The rover has been deployed, UNIT: rover-1,POSITION [5,7]
2023-09-26 10:33:05 ------- STEP: 129, EVENT: SCAN, UNIT: rover-1,POSITION [1,12]
2023-09-26 10:33:05 ------- STEP: 130, EVENT: POSITION, UNIT: rover-1,POSITION [1,13]
2023-09-26 10:33:05 ------- STEP: 130, EVENT: SCAN, UNIT: rover-1,POSITION [1,13]
2023-09-26 10:33:05 ------- STEP: 131, EVENT: POSITION, UNIT: rover-1,POSITION [0,12]
2023-09-26 10:33:05 ------- STEP: 131, EVENT: SCAN, UNIT: rover-1,POSITION [0,12]
2023-09-26 10:33:05 ------- STEP: 132, EVENT: POSITION, UNIT: rover-1,POSITION [0,11]
2023-09-26 10:33:05 ------- STEP: 132, EVENT: SCAN, UNIT: rover-1,POSITION [0,11]
2023-09-26 10:33:05 ------- STEP: 133, EVENT: POSITION, UNIT: rover-1,POSITION [0,10]
2023-09-26 10:33:05 ------- STEP: 133, EVENT: SCAN, UNIT: rover-1,POSITION [0,10]
2023-09-26 10:33:05 ------- STEP: 134, EVENT: POSITION, UNIT: rover-1,POSITION [0,9]
2023-09-26 10:33:05 ------- STEP: 134, EVENT: SCAN, UNIT: rover-1,POSITION [0,9]
2023-09-26 10:33:05 ------- STEP: 135, EVENT: POSITION, UNIT: rover-1,POSITION [1,8]
2023-09-26 10:33:05 ------- STEP: 135, EVENT: SCAN, UNIT: rover-1,POSITION [1,8]
2023-09-26 10:33:05 ------- STEP: 136, EVENT: POSITION, UNIT: rover-1,POSITION [1,7]
2023-09-26 10:33:05 ------- STEP: 136, EVENT: SCAN, UNIT: rover-1,POSITION [1,7]
2023-09-26 10:33:05 ------- STEP: 137, EVENT: POSITION, UNIT: rover-1,POSITION [0,6]
2023-09-26 10:33:05 ------- STEP: 137, EVENT: SCAN, UNIT: rover-1,POSITION [0,6]
2023-09-26 10:33:05 ------- STEP: 138, EVENT: POSITION, UNIT: rover-1,POSITION [0,5]
2023-09-26 10:33:05 ------- STEP: 138, EVENT: SCAN, UNIT: rover-1,POSITION [0,5]
2023-09-26 10:33:05 ------- STEP: 139, EVENT: POSITION, UNIT: rover-1,POSITION [0,4]
2023-09-26 10:33:05 ------- STEP: 139, EVENT: SCAN, UNIT: rover-1,POSITION [0,4]
2023-09-26 10:33:05 ------- STEP: 140, EVENT: POSITION, UNIT: rover-1,POSITION [1,5]
2023-09-26 10:33:05 ------- STEP: 140, EVENT: SCAN, UNIT: rover-1,POSITION [1,5]
2023-09-26 10:33:05 ------- STEP: 141, EVENT: POSITION, UNIT: rover-1,POSITION [0,5]
2023-09-26 10:33:05 ------- STEP: 141, EVENT: SCAN, UNIT: rover-1,POSITION [0,5]
2023-09-26 10:33:05 ------- STEP: 142, EVENT: POSITION, UNIT: rover-1,POSITION [1,4]
2023-09-26 10:33:05 ------- STEP: 142, EVENT: SCAN, UNIT: rover-1,POSITION [1,4]
2023-09-26 10:33:05 ------- STEP: 143, EVENT: POSITION, UNIT: rover-1,POSITION [0,4]
2023-09-26 10:33:05 ------- STEP: 143, EVENT: SCAN, UNIT: rover-1,POSITION [0,4]
2023-09-26 10:33:05 ------- STEP: 144, EVENT: POSITION, UNIT: rover-1,POSITION [0,5]
2023-09-26 10:33:05 ------- STEP: 144, EVENT: SCAN, UNIT: rover-1,POSITION [0,5]
2023-09-26 10:33:05 ------- STEP: 145, EVENT: POSITION, UNIT: rover-1,POSITION [1,5]
2023-09-26 10:33:05 ------- STEP: 145, EVENT: SCAN, UNIT: rover-1,POSITION [1,5]
2023-09-26 10:33:05 ------- STEP: 146, EVENT: POSITION, UNIT: rover-1,POSITION [0,4]
2023-09-26 10:33:05 ------- STEP: 146, EVENT: SCAN, UNIT: rover-1,POSITION [0,4]
2023-09-26 10:33:05 ------- STEP: 147, EVENT: POSITION, UNIT: rover-1,POSITION [1,5]
2023-09-26 10:33:05 ------- STEP: 147, EVENT: SCAN, UNIT: rover-1,POSITION [1,5]
2023-09-26 10:33:05 ------- STEP: 148, EVENT: POSITION, UNIT: rover-1,POSITION [1,4]
2023-09-26 10:33:05 ------- STEP: 148, EVENT: SCAN, UNIT: rover-1,POSITION [1,4]
2023-09-26 10:33:05 ------- STEP: 149, EVENT: POSITION, UNIT: rover-1,POSITION [0,3]
2023-09-26 10:33:05 ------- STEP: 149, EVENT: SCAN, UNIT: rover-1,POSITION [0,3]
2023-09-26 10:33:05 ------- STEP: 150, EVENT: POSITION, UNIT: rover-1,POSITION [0,2]
2023-09-26 10:33:05 ------- STEP: 150, EVENT: SCAN, UNIT: rover-1,POSITION [0,2]
2023-09-26 10:33:05 ------- STEP: 151, EVENT: POSITION, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 151, EVENT: SCAN, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 152, EVENT: POSITION, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 152, EVENT: SCAN, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 153, EVENT: POSITION, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 153, EVENT: SCAN, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 154, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 154, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 155, EVENT: POSITION, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 155, EVENT: SCAN, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 156, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 156, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 157, EVENT: POSITION, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 157, EVENT: SCAN, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 158, EVENT: POSITION, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 158, EVENT: SCAN, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 159, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 159, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 160, EVENT: POSITION, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 160, EVENT: SCAN, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 161, EVENT: POSITION, UNIT: rover-1,POSITION [1,2]
2023-09-26 10:33:05 ------- STEP: 161, EVENT: SCAN, UNIT: rover-1,POSITION [1,2]
2023-09-26 10:33:05 ------- STEP: 162, EVENT: POSITION, UNIT: rover-1,POSITION [0,2]
2023-09-26 10:33:05 ------- STEP: 162, EVENT: SCAN, UNIT: rover-1,POSITION [0,2]
2023-09-26 10:33:05 ------- STEP: 163, EVENT: POSITION, UNIT: rover-1,POSITION [1,2]
2023-09-26 10:33:05 ------- STEP: 163, EVENT: SCAN, UNIT: rover-1,POSITION [1,2]
2023-09-26 10:33:05 ------- STEP: 164, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 164, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 165, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 165, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 166, EVENT: POSITION, UNIT: rover-1,POSITION [3,0]
2023-09-26 10:33:05 ------- STEP: 166, EVENT: SCAN, UNIT: rover-1,POSITION [3,0]
2023-09-26 10:33:05 ------- STEP: 167, EVENT: POSITION, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 167, EVENT: SCAN, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 168, EVENT: POSITION, UNIT: rover-1,POSITION [5,0]
2023-09-26 10:33:05 ------- STEP: 168, EVENT: SCAN, UNIT: rover-1,POSITION [5,0]
2023-09-26 10:33:05 ------- STEP: 169, EVENT: POSITION, UNIT: rover-1,POSITION [6,0]
2023-09-26 10:33:05 ------- STEP: 169, EVENT: SCAN, UNIT: rover-1,POSITION [6,0]
2023-09-26 10:33:05 ------- STEP: 170, EVENT: POSITION, UNIT: rover-1,POSITION [7,1]
2023-09-26 10:33:05 ------- STEP: 170, EVENT: SCAN, UNIT: rover-1,POSITION [7,1]
2023-09-26 10:33:05 ------- STEP: 171, EVENT: POSITION, UNIT: rover-1,POSITION [6,0]
2023-09-26 10:33:05 ------- STEP: 171, EVENT: SCAN, UNIT: rover-1,POSITION [6,0]
2023-09-26 10:33:05 ------- STEP: 172, EVENT: POSITION, UNIT: rover-1,POSITION [6,1]
2023-09-26 10:33:05 ------- STEP: 172, EVENT: SCAN, UNIT: rover-1,POSITION [6,1]
2023-09-26 10:33:05 ------- STEP: 173, EVENT: POSITION, UNIT: rover-1,POSITION [5,2]
2023-09-26 10:33:05 ------- STEP: 173, EVENT: SCAN, UNIT: rover-1,POSITION [5,2]
2023-09-26 10:33:05 ------- STEP: 174, EVENT: POSITION, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 174, EVENT: SCAN, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 175, EVENT: POSITION, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 175, EVENT: SCAN, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 176, EVENT: POSITION, UNIT: rover-1,POSITION [4,3]
2023-09-26 10:33:05 ------- STEP: 176, EVENT: SCAN, UNIT: rover-1,POSITION [4,3]
2023-09-26 10:33:05 ------- STEP: 177, EVENT: POSITION, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 177, EVENT: SCAN, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 178, EVENT: POSITION, UNIT: rover-1,POSITION [3,3]
2023-09-26 10:33:05 ------- STEP: 178, EVENT: SCAN, UNIT: rover-1,POSITION [3,3]
2023-09-26 10:33:05 ------- STEP: 179, EVENT: POSITION, UNIT: rover-1,POSITION [4,3]
2023-09-26 10:33:05 ------- STEP: 179, EVENT: SCAN, UNIT: rover-1,POSITION [4,3]
2023-09-26 10:33:05 ------- STEP: 180, EVENT: POSITION, UNIT: rover-1,POSITION [3,2]
2023-09-26 10:33:05 ------- STEP: 180, EVENT: SCAN, UNIT: rover-1,POSITION [3,2]
2023-09-26 10:33:05 ------- STEP: 181, EVENT: POSITION, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 181, EVENT: SCAN, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 182, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 182, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 183, EVENT: POSITION, UNIT: rover-1,POSITION [3,1]
2023-09-26 10:33:05 ------- STEP: 183, EVENT: SCAN, UNIT: rover-1,POSITION [3,1]
2023-09-26 10:33:05 ------- STEP: 184, EVENT: POSITION, UNIT: rover-1,POSITION [3,0]
2023-09-26 10:33:05 ------- STEP: 184, EVENT: SCAN, UNIT: rover-1,POSITION [3,0]
2023-09-26 10:33:05 ------- STEP: 185, EVENT: POSITION, UNIT: rover-1,POSITION [3,1]
2023-09-26 10:33:05 ------- STEP: 185, EVENT: SCAN, UNIT: rover-1,POSITION [3,1]
2023-09-26 10:33:05 ------- STEP: 186, EVENT: POSITION, UNIT: rover-1,POSITION [2,0]
2023-09-26 10:33:05 ------- STEP: 186, EVENT: SCAN, UNIT: rover-1,POSITION [2,0]
2023-09-26 10:33:05 ------- STEP: 187, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 187, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 188, EVENT: POSITION, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 188, EVENT: SCAN, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 189, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 189, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 190, EVENT: POSITION, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 190, EVENT: SCAN, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 191, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 191, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 192, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 192, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 193, EVENT: POSITION, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 193, EVENT: SCAN, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 194, EVENT: POSITION, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 194, EVENT: SCAN, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 195, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 195, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 196, EVENT: POSITION, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 196, EVENT: SCAN, UNIT: rover-1,POSITION [0,0]
2023-09-26 10:33:05 ------- STEP: 197, EVENT: POSITION, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 197, EVENT: SCAN, UNIT: rover-1,POSITION [0,1]
2023-09-26 10:33:05 ------- STEP: 198, EVENT: POSITION, UNIT: rover-1,POSITION [0,2]
2023-09-26 10:33:05 ------- STEP: 198, EVENT: SCAN, UNIT: rover-1,POSITION [0,2]
2023-09-26 10:33:05 ------- STEP: 199, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 199, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 200, EVENT: POSITION, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 200, EVENT: SCAN, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 201, EVENT: POSITION, UNIT: rover-1,POSITION [3,2]
2023-09-26 10:33:05 ------- STEP: 201, EVENT: SCAN, UNIT: rover-1,POSITION [3,2]
2023-09-26 10:33:05 ------- STEP: 202, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 202, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 203, EVENT: POSITION, UNIT: rover-1,POSITION [3,1]
2023-09-26 10:33:05 ------- STEP: 203, EVENT: SCAN, UNIT: rover-1,POSITION [3,1]
2023-09-26 10:33:05 ------- STEP: 204, EVENT: POSITION, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 204, EVENT: SCAN, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 205, EVENT: POSITION, UNIT: rover-1,POSITION [5,0]
2023-09-26 10:33:05 ------- STEP: 205, EVENT: SCAN, UNIT: rover-1,POSITION [5,0]
2023-09-26 10:33:05 ------- STEP: 206, EVENT: POSITION, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 206, EVENT: SCAN, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 207, EVENT: POSITION, UNIT: rover-1,POSITION [4,1]
2023-09-26 10:33:05 ------- STEP: 207, EVENT: SCAN, UNIT: rover-1,POSITION [4,1]
2023-09-26 10:33:05 ------- STEP: 208, EVENT: POSITION, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 208, EVENT: SCAN, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 209, EVENT: POSITION, UNIT: rover-1,POSITION [4,1]
2023-09-26 10:33:05 ------- STEP: 209, EVENT: SCAN, UNIT: rover-1,POSITION [4,1]
2023-09-26 10:33:05 ------- STEP: 210, EVENT: POSITION, UNIT: rover-1,POSITION [3,0]
2023-09-26 10:33:05 ------- STEP: 210, EVENT: SCAN, UNIT: rover-1,POSITION [3,0]
2023-09-26 10:33:05 ------- STEP: 211, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 211, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 212, EVENT: POSITION, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 212, EVENT: SCAN, UNIT: rover-1,POSITION [1,1]
2023-09-26 10:33:05 ------- STEP: 213, EVENT: POSITION, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 213, EVENT: SCAN, UNIT: rover-1,POSITION [1,0]
2023-09-26 10:33:05 ------- STEP: 214, EVENT: POSITION, UNIT: rover-1,POSITION [2,0]
2023-09-26 10:33:05 ------- STEP: 214, EVENT: SCAN, UNIT: rover-1,POSITION [2,0]
2023-09-26 10:33:05 ------- STEP: 215, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 215, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 216, EVENT: POSITION, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 216, EVENT: SCAN, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 217, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 217, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 218, EVENT: POSITION, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 218, EVENT: SCAN, UNIT: rover-1,POSITION [2,2]
2023-09-26 10:33:05 ------- STEP: 219, EVENT: POSITION, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 219, EVENT: SCAN, UNIT: rover-1,POSITION [2,1]
2023-09-26 10:33:05 ------- STEP: 220, EVENT: POSITION, UNIT: rover-1,POSITION [3,2]
2023-09-26 10:33:05 ------- STEP: 220, EVENT: SCAN, UNIT: rover-1,POSITION [3,2]
2023-09-26 10:33:05 ------- STEP: 221, EVENT: POSITION, UNIT: rover-1,POSITION [4,1]
2023-09-26 10:33:05 ------- STEP: 221, EVENT: SCAN, UNIT: rover-1,POSITION [4,1]
2023-09-26 10:33:05 ------- STEP: 222, EVENT: POSITION, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 222, EVENT: SCAN, UNIT: rover-1,POSITION [4,0]
2023-09-26 10:33:05 ------- STEP: 223, EVENT: POSITION, UNIT: rover-1,POSITION [5,1]
2023-09-26 10:33:05 ------- STEP: 223, EVENT: SCAN, UNIT: rover-1,POSITION [5,1]
2023-09-26 10:33:05 ------- STEP: 224, EVENT: POSITION, UNIT: rover-1,POSITION [5,0]
2023-09-26 10:33:05 ------- STEP: 224, EVENT: SCAN, UNIT: rover-1,POSITION [5,0]
2023-09-26 10:33:05 ------- STEP: 225, EVENT: POSITION, UNIT: rover-1,POSITION [6,0]
2023-09-26 10:33:05 ------- STEP: 225, EVENT: SCAN, UNIT: rover-1,POSITION [6,0]
2023-09-26 10:33:05 ------- STEP: 226, EVENT: POSITION, UNIT: rover-1,POSITION [5,1]
2023-09-26 10:33:05 ------- STEP: 226, EVENT: SCAN, UNIT: rover-1,POSITION [5,1]
2023-09-26 10:33:05 ------- STEP: 227, EVENT: POSITION, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 227, EVENT: SCAN, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 228, EVENT: POSITION, UNIT: rover-1,POSITION [3,3]
2023-09-26 10:33:05 ------- STEP: 228, EVENT: SCAN, UNIT: rover-1,POSITION [3,3]
2023-09-26 10:33:05 ------- STEP: 229, EVENT: POSITION, UNIT: rover-1,POSITION [3,4]
2023-09-26 10:33:05 ------- STEP: 229, EVENT: SCAN, UNIT: rover-1,POSITION [3,4]
2023-09-26 10:33:05 ------- STEP: 230, EVENT: POSITION, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 230, EVENT: SCAN, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 231, EVENT: POSITION, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 231, EVENT: SCAN, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 232, EVENT: POSITION, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 232, EVENT: SCAN, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 233, EVENT: POSITION, UNIT: rover-1,POSITION [3,3]
2023-09-26 10:33:05 ------- STEP: 233, EVENT: SCAN, UNIT: rover-1,POSITION [3,3]
2023-09-26 10:33:05 ------- STEP: 234, EVENT: POSITION, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 234, EVENT: SCAN, UNIT: rover-1,POSITION [4,2]
2023-09-26 10:33:05 ------- STEP: 235, EVENT: POSITION, UNIT: rover-1,POSITION [5,1]
2023-09-26 10:33:05 ------- STEP: 235, EVENT: SCAN, UNIT: rover-1,POSITION [5,1]
2023-09-26 10:33:05 ------- STEP: 236, EVENT: POSITION, UNIT: rover-1,POSITION [6,2]
2023-09-26 10:33:05 ------- STEP: 236, EVENT: SCAN, UNIT: rover-1,POSITION [6,2]
2023-09-26 10:33:05 ------- STEP: 237, EVENT: POSITION, UNIT: rover-1,POSITION [6,3]
2023-09-26 10:33:05 ------- STEP: 237, EVENT: SCAN, UNIT: rover-1,POSITION [6,3]
2023-09-26 10:33:05 ------- STEP: 238, EVENT: POSITION, UNIT: rover-1,POSITION [5,2]
2023-09-26 10:33:05 ------- STEP: 238, EVENT: SCAN, UNIT: rover-1,POSITION [5,2]
2023-09-26 10:33:05 ------- STEP: 239, EVENT: POSITION, UNIT: rover-1,POSITION [6,3]
2023-09-26 10:33:05 ------- STEP: 239, EVENT: SCAN, UNIT: rover-1,POSITION [6,3]
2023-09-26 10:33:05 ------- STEP: 240, EVENT: POSITION, UNIT: rover-1,POSITION [7,2]
2023-09-26 10:33:05 ------- STEP: 240, EVENT: SCAN, UNIT: rover-1,POSITION [7,2]
2023-09-26 10:33:05 ------- STEP: 241, EVENT: POSITION, UNIT: rover-1,POSITION [7,3]
2023-09-26 10:33:05 ------- STEP: 241, EVENT: SCAN, UNIT: rover-1,POSITION [7,3]
2023-09-26 10:33:05 ------- STEP: 242, EVENT: POSITION, UNIT: rover-1,POSITION [6,4]
2023-09-26 10:33:05 ------- STEP: 242, EVENT: SCAN, UNIT: rover-1,POSITION [6,4]
2023-09-26 10:33:05 ------- STEP: 243, EVENT: POSITION, UNIT: rover-1,POSITION [5,4]
2023-09-26 10:33:05 ------- STEP: 243, EVENT: SCAN, UNIT: rover-1,POSITION [5,4]
2023-09-26 10:33:05 ------- STEP: 244, EVENT: POSITION, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 244, EVENT: SCAN, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 245, EVENT: POSITION, UNIT: rover-1,POSITION [5,4]
2023-09-26 10:33:05 ------- STEP: 245, EVENT: SCAN, UNIT: rover-1,POSITION [5,4]
2023-09-26 10:33:05 ------- STEP: 246, EVENT: POSITION, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 246, EVENT: SCAN, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 247, EVENT: POSITION, UNIT: rover-1,POSITION [4,3]
2023-09-26 10:33:05 ------- STEP: 247, EVENT: SCAN, UNIT: rover-1,POSITION [4,3]
2023-09-26 10:33:05 ------- STEP: 248, EVENT: POSITION, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 248, EVENT: SCAN, UNIT: rover-1,POSITION [5,3]
2023-09-26 10:33:05 ------- STEP: 249, EVENT: POSITION, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 249, EVENT: SCAN, UNIT: rover-1,POSITION [4,4]
2023-09-26 10:33:05 ------- STEP: 250, EVENT: POSITION, UNIT: rover-1,POSITION [5,5]
2023-09-26 10:33:05 ------- STEP: 250, EVENT: SCAN, UNIT: rover-1,POSITION [5,5]
2023-09-26 10:33:05 ------- STEP: 251, EVENT: POSITION, UNIT: rover-1,POSITION [6,6]
2023-09-26 10:33:05 ------- STEP: 251, EVENT: SCAN, UNIT: rover-1,POSITION [6,6]
2023-09-26 10:33:05 ------- STEP: 252, EVENT: POSITION, UNIT: rover-1,POSITION [6,7]
2023-09-26 10:33:05 ------- STEP: 252, EVENT: SCAN, UNIT: rover-1,POSITION [6,7]
2023-09-26 10:33:05 ------- STEP: 253, EVENT: POSITION, UNIT: rover-1,POSITION [6,8]
2023-09-26 10:33:05 ------- STEP: 253, EVENT: SCAN, UNIT: rover-1,POSITION [6,8]
2023-09-26 10:33:05 ------- STEP: 254, EVENT: POSITION, UNIT: rover-1,POSITION [5,9]
2023-09-26 10:33:05 ------- STEP: 254, EVENT: SCAN, UNIT: rover-1,POSITION [5,9]
2023-09-26 10:33:05 ------- STEP: 255, EVENT: POSITION, UNIT: rover-1,POSITION [6,10]
2023-09-26 10:33:05 ------- STEP: 255, EVENT: SCAN, UNIT: rover-1,POSITION [6,10]
2023-09-26 10:33:05 ------- STEP: 256, EVENT: POSITION, UNIT: rover-1,POSITION [5,11]
2023-09-26 10:33:05 ------- STEP: 256, EVENT: SCAN, UNIT: rover-1,POSITION [5,11]
2023-09-26 10:33:05 ------- STEP: 257, EVENT: POSITION, UNIT: rover-1,POSITION [6,11]
2023-09-26 10:33:05 ------- STEP: 257, EVENT: SCAN, UNIT: rover-1,POSITION [6,11]
2023-09-26 10:33:05 ------- STEP: 258, EVENT: POSITION, UNIT: rover-1,POSITION [7,10]
2023-09-26 10:33:05 ------- STEP: 258, EVENT: SCAN, UNIT: rover-1,POSITION [7,10]
2023-09-26 10:33:05 ------- STEP: 259, EVENT: POSITION, UNIT: rover-1,POSITION [7,11]
2023-09-26 10:33:05 ------- STEP: 259, EVENT: SCAN, UNIT: rover-1,POSITION [7,11]
